PSGC_code,nearest_health
156605012.0,0.6362352693951604
156605013.0,0.6405221224263379
156605014.0,0.6350214870706592
156605015.0,0.6375402462906274
156605016.0,0.6357761192494782
156605017.0,0.6393863064423804
156605018.0,0.6382635084974843
156605019.0,0.6406961780639575
156605020.0,0.637335291604895
156605021.0,0.6411948715566921
156605022.0,0.6387668704384855
156605023.0,0.6383564139281253
156605024.0,0.6419710008966734
156605025.0,0.6428295537534667
156605026.0,0.6428935183492394
156605027.0,0.6414800017135697
156606002.0,0.66064932496793
156606003.0,0.6551545391971839
156606008.0,0.6553659299491663
156606012.0,0.6519522091557962
156607001.0,0.6470237934938576
156607002.0,0.6482330471408465
156607003.0,0.65025760093622
156607004.0,0.6479727403863872
156607005.0,0.6486274641826374
156607006.0,0.6509183519986003
156607007.0,0.6542959244663965
156607008.0,0.650061553007841
156607011.0,0.647848839095284
156607013.0,0.6511500175145358
156607014.0,0.6494200357232862
156607015.0,0.6512358999501473
156607016.0,0.6528995986952221
156607017.0,0.6521732974673015
156607018.0,0.6479647576739038
156607019.0,0.6575783785965863
156607023.0,0.6483963820001412
156607027.0,0.6498788470879943
156607028.0,0.6477171349863158
156607029.0,0.6482241264229031
156607030.0,0.6534416394796856
156608010.0,0.6569461386373936
156608011.0,0.6530551545819359
156608013.0,0.6572705530836341
156608014.0,0.6588159820256768
156608018.0,0.6547238178133619
156609001.0,0.6358401539955866
156609002.0,0.6346924459878392
156609003.0,0.6318187597605689
156609004.0,0.6339190315041953
156609005.0,0.6356809409913361
156609006.0,0.636143835207046
156609008.0,0.6362287892911733
156609009.0,0.6326040820810324
156609010.0,0.639115165551699
156609011.0,0.634527646472267
156609012.0,0.6382227780105384
156609013.0,0.6338439480815908
156609015.0,0.640000930757562
156609016.0,0.6327569249831905
156609017.0,0.6354522878914953
156609019.0,0.633705108248043
156609021.0,0.6331993266097723
156609023.0,0.633163841216538
156609024.0,0.6355473228900245
156609025.0,0.6350996495993344
156609026.0,0.6356428561702826
156609027.0,0.6350296610474906
156609028.0,0.6329724519943966
156609029.0,0.6335483364547224
156609030.0,0.6339904662246734
156609031.0,0.6321316077053627
156609032.0,0.6343339643109378
156609033.0,0.6347740167397138
156609034.0,0.6365255925901762
156609035.0,0.6329030325343052
156609036.0,0.6345189192420113
156609037.0,0.6363455812794502
156609038.0,0.6373667982282001
156609039.0,0.6337323859151464
156609040.0,0.6342788650082075
156609041.0,0.6352485827177264
156609042.0,0.6330190846391476
156609043.0,0.6353882019817156
156609044.0,0.6376927954724559
156609045.0,0.6358403679425142
156610001.0,0.634433237752687
156610003.0,0.639231289178918
156610004.0,0.6357404825840672
156610005.0,0.6316877095603902
156610006.0,0.6359672530491958
156610007.0,0.6318236979018568
156610008.0,0.6323110204807828
156610009.0,0.6307934219935796
156610010.0,0.6350219707008228
156610011.0,0.6327558726445265
156610012.0,0.6351937492952959
156610013.0,0.6331931657618093
156610014.0,0.6333301508429365
156610015.0,0.6341288988297915
156611001.0,0.646505041417317
156611002.0,0.6532868893549342
156611003.0,0.6502018789442643
156611004.0,0.6564553348588417
156611005.0,0.6546264667703288
156611006.0,0.6480379823119007
156611007.0,0.649948069323248
156611008.0,0.6551283922278148
156611009.0,0.6516198303502934
156611010.0,0.6540515264654049
156611011.0,0.6555714525134188
156611012.0,0.6546479008634304
156611013.0,0.6471718375137224
156611014.0,0.6485515709873227
156611015.0,0.6515649387717888
156611016.0,0.6505595324934685
156611017.0,0.6502716721916335
156611018.0,0.6560769754195658
156611019.0,0.6537306719641205
156611020.0,0.6547956805850326
156611021.0,0.6538009141771851
156611022.0,0.652440641893525
156611023.0,0.655926909053359
156611024.0,0.6526529000371376
156611025.0,0.6534540304584948
156611026.0,0.655965788234975
156611027.0,0.6525424547068718
156611028.0,0.6513078496547601
156611029.0,0.6516310927907065
156611030.0,0.6498094754926338
156612001.0,0.5966618079383395
156612004.0,0.5983372956572096
156612006.0,0.6013611919671137
156612007.0,0.5955486065993809
156612008.0,0.5975804249172655
156612009.0,0.5962378634585247
156612010.0,0.5978068744761679
156612011.0,0.6021559921045897
156612012.0,0.59757771427669
156612013.0,0.5922715989584011
156612015.0,0.5945032139027289
156612016.0,0.5938746222242669
156612018.0,0.5925045890420668
156612019.0,0.5996551943485255
156612020.0,0.5911822466781211
156612021.0,0.5961718749217724
156612023.0,0.5997511913236376
156612025.0,0.5965099491483384
156612026.0,0.601394577723965
156612030.0,0.5997251757003865
156612032.0,0.5977402637538112
156612035.0,0.5933672750284258
156612037.0,0.5974268688949351
156612038.0,0.5995026509067659
156612040.0,0.590949062200015
156612041.0,0.5946698801344612
156612042.0,0.5968974098014704
156612046.0,0.5956697745077855
156612048.0,0.596879973319507
156612049.0,0.5941152190120486
156612050.0,0.5934343686374833
156612053.0,0.598815138377482
156612056.0,0.5944203652242457
156612057.0,0.5956906993314677
156612058.0,0.600264558679135
156612059.0,0.5983694465388039
156612060.0,0.5978939183727316
156612061.0,0.5926846532627413
156612065.0,0.590987030072488
156612066.0,0.5935434029069723
156612067.0,0.596033228733413
156612069.0,0.5945255964867535
156612070.0,0.5999357538945531
156612071.0,0.5999122816042178
156612072.0,0.5999580919564128
156612073.0,0.5953557371900682
156612074.0,0.590903849913676
156612075.0,0.5952428168893454
156612076.0,0.5990400662818414
156612080.0,0.5996665633977648
156613001.0,0.6444265577865197
156613002.0,0.6504768696528915
156613003.0,0.6445397207174367
156613004.0,0.645763395786583
156613007.0,0.6496541384828742
156613008.0,0.6475175564587441
156613009.0,0.6456607118100612
156613010.0,0.643663640675528
156613011.0,0.6481376393129394
156613014.0,0.6439266658077035
156613015.0,0.6459989825197231
156613016.0,0.6479041953075492
156613017.0,0.6469810224714779
156613018.0,0.646780158001927
156613019.0,0.6476045783304102
156613020.0,0.6432355341101494
156613021.0,0.6489414686974004
156613023.0,0.6483768497970566
156613024.0,0.6405887725736766
156613025.0,0.6442935536122018
156613026.0,0.6483702153914364
156613027.0,0.6444955481953826
156613028.0,0.6463465343924286
156613029.0,0.6433328393463746
156613030.0,0.6479200216624229
156613031.0,0.6450155474535956
156613032.0,0.6493026020602425
156613033.0,0.64210593651129
156613035.0,0.6471358217286863
156613036.0,0.6468790502008556
156613037.0,0.6471918676247186
156613038.0,0.6407245381708859
156613039.0,0.6439707281113273
156613040.0,0.6434590074854222
156613041.0,0.641780644088404
156613042.0,0.646573793203737
156613043.0,0.6465902038479008
156613044.0,0.6429402257922509
156613045.0,0.6433936159744079
156613047.0,0.6447988858819231
156613048.0,0.639773820059534
156613049.0,0.6449706762275166
156613051.0,0.6427928389948641
156613052.0,0.6456192817057176
156613053.0,0.6456215958810261
156613054.0,0.6431244512099604
156613055.0,0.6487598166213264
156613056.0,0.6459714241927753
156613057.0,0.649759297361894
156613058.0,0.6383306931795577
156613059.0,0.6449788262560435
156613060.0,0.6416002873647602
156614003.0,0.6126739036555852
156614010.0,0.6172439657587928
156614013.0,0.6159506096214301
156614014.0,0.6129346576655619
156614016.0,0.615794614359608
156614017.0,0.616866115239817
156614018.0,0.6140238613239793
156614019.0,0.6177013549797156
156614025.0,0.6145804466807279
156614027.0,0.617347743113948
156614028.0,0.6143688957750308
156614030.0,0.6162602929875386
156614032.0,0.6178914162799879
156614033.0,0.6190987951728785
156614035.0,0.6162265095364026
156615001.0,0.6645068297502802
156615002.0,0.6689546732256906
156615003.0,0.6921967708558213
156615004.0,0.6921387098288849
156615005.0,0.690353441696606
156615006.0,0.6819839857610069
156615007.0,0.6795732647710345
156615009.0,0.6832186639273522
156615010.0,0.6748747873073739
156615011.0,0.6855759716027228
156615012.0,0.6930333320173171
156615013.0,0.6909580288835189
156615014.0,0.690665841190302
156615015.0,0.6999855784851114
156616001.0,0.6494765291561718
156616002.0,0.6461117182441313
156616003.0,0.6493900177338559
156616004.0,0.649026340511034
156616005.0,0.646425930712214
156616006.0,0.64950511449798
156616007.0,0.6475485473517855
156616008.0,0.6490299146728614
156616009.0,0.6440061396932728
156616010.0,0.6477806158622182
156616011.0,0.6473826489372172
156616012.0,0.6474049477493716
156617001.0,0.6096617986010004
156617002.0,0.6083859693014411
156617003.0,0.6086080835413037
156617004.0,0.6108869704246739
156617005.0,0.6107401454381104
156617006.0,0.6093035928283621
156617007.0,0.6102553145579512
156617008.0,0.6109576618361298
156617009.0,0.6066063633963295
156617010.0,0.6104146136279996
156617011.0,0.608972459657898
156617012.0,0.6069627865765923
156617013.0,0.6107886083252296
156617014.0,0.6095741529190584
156617015.0,0.6076986948279317
156617016.0,0.6108054167981004
156617017.0,0.6081398001504712
156618001.0,0.5944195140717006
156618002.0,0.5914108456289622
156618003.0,0.5957428668866099
156618004.0,0.5941654364597903
156618005.0,0.5912423858393043
156618006.0,0.5915796307179001
156618007.0,0.5890562895118796
156618009.0,0.5878245863170314
156618010.0,0.5938083471383883
156618011.0,0.5880731653963901
156618012.0,0.5959762603974436
156618013.0,0.5868712715308194
156618014.0,0.595915010689167
156618015.0,0.5877002859270157
156618016.0,0.5888183063090169
156619001.0,0.656322990478329
156619002.0,0.6586534295235268
156619003.0,0.6642065922129907
156619004.0,0.6546946058787619
156619005.0,0.6586276254990723
156619006.0,0.6567084339814202
156619007.0,0.6515072906459851
156619008.0,0.6551007269875524
157006001.0,0.5550822405547432
157006005.0,0.5551592020538817
157006006.0,0.5597128886598302
157006007.0,0.5556991138391079
157006009.0,0.5509452750330409
157006010.0,0.5504962745136435
157006011.0,0.55036022126792
157006012.0,0.5503063969666153
157006013.0,0.5501143671512452
157006014.0,0.5502908069571776
157006015.0,0.5563626086540252
157006016.0,0.5559163377170642
157006017.0,0.55486500429253
157006019.0,0.5561833585022827
157006023.0,0.5595209813688962
157006024.0,0.5548207497116376
157006025.0,0.5553499843890588
157006026.0,0.5573312581760527
157006028.0,0.5502039420123717
157006029.0,0.5503921691294617
150702059.0,0.7529418150597367
150703001.0,0.7393950831316587
150703003.0,0.7356426369987882
150703004.0,0.7384041517627703
150703007.0,0.7369776093550952
150703008.0,0.7415864137979561
150703011.0,0.737787055829457
150703012.0,0.7384042434569938
150703016.0,0.7354540653558045
150703017.0,0.7403111256669368
150703018.0,0.7372636140956227
150703019.0,0.7391192509808331
150703021.0,0.7322067029493885
150703024.0,0.7319548433138618
150703025.0,0.7338075407574033
150703026.0,0.7374380907394014
150703027.0,0.7330609298914178
150703029.0,0.7331072600793347
150703030.0,0.734107235332987
150703031.0,0.7308559724553239
150703033.0,0.7350334516651656
150703034.0,0.7367086902087866
150703035.0,0.7384901913046031
150703036.0,0.7355722599677442
150703037.0,0.7313763161435279
150703038.0,0.7327351998460158
150704001.0,0.7253219269654759
150704002.0,0.7314679773315089
150704003.0,0.7238736417325934
150704004.0,0.725304213521034
150704005.0,0.729101371399197
150704006.0,0.7268368825269412
150704007.0,0.730479204215379
150704008.0,0.7251323108876205
150704009.0,0.7289749500869193
150704010.0,0.7287197768153504
150704011.0,0.7295086137152406
150704012.0,0.7294710912697021
150704013.0,0.7290525886014654
150704015.0,0.7266040967094293
150704016.0,0.7304086165847274
150704017.0,0.7194101962717913
150704018.0,0.728026306246145
150704019.0,0.7293288613636516
150704020.0,0.7286917395971306
150704021.0,0.732090587715305
150705001.0,0.7298427502477577
150705002.0,0.7237970246444072
150705007.0,0.724036091047862
150705010.0,0.7259986969885788
150705014.0,0.7219650869685463
150705019.0,0.7259718199818244
150705024.0,0.7277264722917842
150705027.0,0.7323177104310381
150705028.0,0.7269546411608299
150705031.0,0.724129154758155
150705035.0,0.7255166585874947
150705041.0,0.7232485122434118
150705042.0,0.7234626491864351
150705043.0,0.7332662193447095
150705044.0,0.7309125762578685
150705047.0,0.725310200174076
150705051.0,0.7294055478156567
150712001.0,0.7313891623889278
150712002.0,0.7299948873378502
150712003.0,0.7273091700957108
150712004.0,0.7287504662274576
150712005.0,0.7245949756465204
150712006.0,0.7205519151003545
150712007.0,0.7228520228504831
150712008.0,0.7399062892843106
150712009.0,0.7440154098605855
150712010.0,0.7260033745345253
150702001.0,0.7418448150764159
150702002.0,0.7466990048508882
150702004.0,0.7477508942923052
150702006.0,0.7540736264910074
150702007.0,0.749558801220773
150702008.0,0.7525749820019757
150702010.0,0.7436383812567393
150702011.0,0.7530513281342279
150702012.0,0.7461833732995399
150702014.0,0.7444455653947567
150702016.0,0.7505446252405142
150702018.0,0.7491291399044602
150702020.0,0.7505048322992568
150702024.0,0.7555564596830626
150702025.0,0.7527819842198537
150702028.0,0.7483718355369174
150702032.0,0.746315444384025
150702035.0,0.7542457745794727
150702036.0,0.7536654248858679
150702039.0,0.7452493956521926
150702050.0,0.7506717537565759
150702054.0,0.7447195051926427
150702056.0,0.7445767943076216
150702057.0,0.7478619457002819
150702058.0,0.7521019108639134
150702061.0,0.7499061594022176
150702062.0,0.7511103253037934
150702063.0,0.7460811846503834
150702064.0,0.7513520366560429
150702065.0,0.7518723117888509
150702066.0,0.7515476373584513
150702067.0,0.7518543873475128
150702068.0,0.7509982704408867
150702069.0,0.7519253210085179
150702070.0,0.7425414042229975
150705029.0,0.7288217708361068
150705036.0,0.7308689551806649
150705045.0,0.7321470345327428
150705048.0,0.735874713319124
150706002.0,0.7434761578210923
150706003.0,0.744657387664487
150706004.0,0.742358289334909
150706011.0,0.7408063396059845
150706012.0,0.7394099630185177
150706016.0,0.7376792275247746
150706017.0,0.7371335681682488
150706018.0,0.7432817652613056
150706019.0,0.7428756975890521
150706030.0,0.736461203079276
150706038.0,0.7415199904052604
150707005.0,0.7501622507531746
150707010.0,0.7516875819674387
150707016.0,0.7476360758810453
150707021.0,0.7514395177976642
150707025.0,0.747808693591115
150707028.0,0.7506775434379466
150707033.0,0.7493133427968476
150707034.0,0.7502229171427351
150707040.0,0.749791406057899
150707041.0,0.748230766265072
150708001.0,0.7514624947091534
150708002.0,0.7634949323396819
150708003.0,0.7532384879375029
150708004.0,0.7517159491340908
150708005.0,0.7537158251592552
150708006.0,0.752554784395006
150708007.0,0.7539219052797871
150708008.0,0.7519790664281576
150708009.0,0.7525630663345872
150709001.0,0.7381571068369259
150709002.0,0.7393886393211941
150709003.0,0.7341759154285193
150709004.0,0.7371290711245988
150709005.0,0.7407899083851954
150709006.0,0.741427634399235
150709007.0,0.7388630131893209
150709008.0,0.7401609981102881
150709009.0,0.7355510916033171
150709010.0,0.736318877897979
150709011.0,0.7352182531118253
150709012.0,0.7396887201241484
150709013.0,0.7381475509623191
150709014.0,0.7408655303387066
150709015.0,0.7374921382691262
150709016.0,0.740101179036659
150710001.0,0.7569153483479675
150710002.0,0.7547741174126859
150710003.0,0.7533676059006588
150710004.0,0.7720972999757735
150710005.0,0.7527719347744203
150710006.0,0.7545740244295145
150710007.0,0.7551637966481884
150710008.0,0.7546206062815325
150710009.0,0.7712030308026733
150710010.0,0.7572661168243204
150710011.0,0.7560867506971957
150711001.0,0.731828733184514
150711002.0,0.7372649276053092
150711003.0,0.7330494027879855
150711004.0,0.7386228248348848
150711005.0,0.7424877474755631
150711006.0,0.7391694186748156
150711007.0,0.7336464717109316
150711008.0,0.7347771267574216
150711009.0,0.7411180440361023
150711010.0,0.7355338592852325
150711011.0,0.7313441498807063
150711012.0,0.7336854765138926
124703017.0,0.9467992745562157
124703021.0,0.9484766402115936
124703022.0,0.9587742095762142
124703023.0,0.9563073729693679
124703024.0,0.9611140946320188
124709033.0,0.9184767579229923
129804031.0,0.9131787485908208
129804032.0,0.9131807398223281
129804033.0,0.9101316819880322
129804034.0,0.9109514933802161
129804035.0,0.9119582238274713
129804036.0,0.9125553942514704
129804037.0,0.9122003067712572
153601001.0,0.957881946997457
153601002.0,0.9575966481625728
153601004.0,0.9568160391328062
153601005.0,0.9595898575845376
153601006.0,0.9575544114791595
153606006.0,0.9824734377393687
153606007.0,0.9806608449323762
153606008.0,0.9844960587315017
153606011.0,0.9852788924983574
153606012.0,0.9818673075440428
153606014.0,0.9830760298252266
153606015.0,0.983118306761692
153606017.0,0.981905243755393
153606019.0,0.9826301931298418
153606022.0,0.9830896765605907
153606023.0,0.9839733691934786
153606027.0,0.981119326941248
153606028.0,0.9814481380019529
153617024.0,0.9814265069925748
153617025.0,0.976007176853093
153617026.0,0.9759597706336739
153617027.0,0.9785324637645746
153617029.0,0.9779766992447563
153617030.0,0.9776672723346931
153617032.0,0.9826937155063105
153617033.0,0.9785309159628645
153617035.0,0.9775772824412257
153617036.0,0.9775832423217466
153617037.0,0.975854411096386
153617039.0,0.9757066979902506
153631009.0,0.9434962552816598
153631010.0,0.944879637813393
153631011.0,0.9434561942505995
153631012.0,0.9396308104250803
153631015.0,0.9404819425462683
153631016.0,0.9381190259390599
153631017.0,0.9421938939378071
153631018.0,0.9444390012371906
153631020.0,0.9414344050071072
153631021.0,0.9410567270382807
153631023.0,0.9380528727645976
153631024.0,0.9374384119710055
153631026.0,0.9465866117855937
153634033.0,0.9746556141045561
153634037.0,0.9739612970117194
153634038.0,0.9748784344363349
153634041.0,0.9744931800095814
153634045.0,0.9834425271043636
153634048.0,0.9755779145170357
153634051.0,0.9747862131122873
153634052.0,0.9730057745821611
153634053.0,0.9735858495554313
153634054.0,0.9735527122964273
153634055.0,0.9740199729420989
153634056.0,0.9724917029140242
153634057.0,0.9726203312045871
124702010.0,0.9441226186298056
124702015.0,0.9514511452700474
124702016.0,0.9521519278315487
124702024.0,0.9497560695911719
124702027.0,0.9433915810948856
124702030.0,0.9545277029700703
124702039.0,0.9432822788978729
124703004.0,0.9494792285241433
124703013.0,0.9524922049027874
124709011.0,0.9161882986916832
124709014.0,0.916877916907587
124709015.0,0.9185091636451306
124709016.0,0.9205781499014088
124709019.0,0.9189926767185489
124709020.0,0.9270466618748477
124709027.0,0.9236019033756587
124709029.0,0.922430540617581
124709030.0,0.9204169836680489
124709047.0,0.9190066087841452
124709050.0,0.9226723037183107
124709051.0,0.9223713983507599
124711003.0,0.9207660927201037
124711009.0,0.9221224339510691
124711012.0,0.9215395053586766
124711013.0,0.9177866324611657
124711014.0,0.918587131994034
124711016.0,0.9171287809124958
124711017.0,0.9198583179642581
124711018.0,0.9184877684121606
124711022.0,0.9197473884914976
124711028.0,0.9167487173497482
124711029.0,0.9381424726377762
124711036.0,0.9239097032897583
124712001.0,0.9264290241611904
124712005.0,0.9224986674516914
124712006.0,0.9331736565963488
124712007.0,0.9212510981462578
124712008.0,0.9301608061981221
124712009.0,0.9249538508118853
124712010.0,0.9238493210437391
124712012.0,0.9241282156799475
124712019.0,0.9294767784097553
124712021.0,0.9267804000258018
124712022.0,0.9390414273541882
124712024.0,0.9197414567169931
124712030.0,0.9260183212747399
124712034.0,0.9248155926807032
124712035.0,0.9195380149407779
124712037.0,0.9231987449519479
124712040.0,0.9353264701574027
124712041.0,0.929226328080969
124712044.0,0.9335715587579408
124712048.0,0.9273653468169758
124712052.0,0.9274659742738965
124712062.0,0.9238852420727685
124717004.0,0.9251729125410295
124717017.0,0.9228581471160663
129804001.0,0.9139913297695583
129804002.0,0.9123978146126204
129804003.0,0.9145841785436085
129804004.0,0.9127276174675727
129804005.0,0.9100884137067958
129804006.0,0.9131568620720605
129804007.0,0.912545667711265
129804008.0,0.9138401003697079
129804009.0,0.9154320227268701
129804010.0,0.9097172794429589
129804011.0,0.9149355343726457
129804012.0,0.9142977236808522
129804013.0,0.9140123047218184
129804014.0,0.9141828511792613
129804015.0,0.9143350429496464
129804016.0,0.9141685532859621
129804017.0,0.9146725023107439
129804018.0,0.9128818579084494
129804019.0,0.9130822772775717
129804020.0,0.9136502986361118
129804021.0,0.9139480880850078
129804022.0,0.9137237274363884
129804023.0,0.9134053145252576
129804024.0,0.9131967164721666
129804025.0,0.9126396880153255
129804026.0,0.9121885343744184
129804027.0,0.9115488699104678
129804028.0,0.9114871236697132
129804029.0,0.9117972486606294
129804030.0,0.9117694866102173
153601007.0,0.9581241965875592
