School Attendance after Grade 3 (6 - 24 yo),Number of Health Facility,Occurence of Armed Conflict,Household with Concrete Walls Proportion,Access to Electricity Proportion,Access to Treated Water Proportion,Owned House and Lot Proportion,Has Copy Birth Certificate Proportion 6 - 24 yo,Married Proportion 6 - 24 yo,Overseas Worker in Family Proportion
3,0,1,0.2842105263157895,1.0,0.7788461538461539,1.0,0.3460410557184751,0.046242774566473986,0.0
3,0,1,0.3606557377049181,0.8888888888888888,0.9682539682539684,1.0,0.5142857142857142,0.07643312101910828,0.15873015873015872
3,0,1,0.4489795918367347,0.7448979591836735,0.20408163265306128,0.8979591836734694,0.30149253731343284,0.02985074626865672,0.1020408163265306
4,0,1,0.1919191919191919,0.9357798165137616,0.9724770642201837,0.8807339449541285,0.2087378640776699,0.1568627450980392,0.07339449541284404
2,0,1,0.0425531914893617,0.0,0.13333333333333333,0.72,0.08383233532934131,0.2307692307692308,0.0
3,0,1,0.27419354838709675,0.9838709677419356,0.6129032258064516,1.0,0.4583333333333333,0.03125,0.2258064516129032
4,0,1,0.6911764705882353,1.0,1.0,1.0,0.3185840707964602,0.06696428571428571,0.19444444444444445
2,0,1,0.07258064516129033,0.0,0.9919354838709676,1.0,0.4796511627906977,0.069164265129683,0.0
3,0,1,0.18238993710691825,0.012578616352201259,0.6477987421383647,1.0,0.3038961038961039,0.07216494845360824,0.050314465408805034
2,0,1,0.03508771929824561,0.03508771929824561,0.9824561403508772,0.9824561403508772,0.3128205128205128,0.035897435897435895,0.017543859649122806
4,0,1,0.010101010101010102,0.0,0.797979797979798,1.0,0.08695652173913042,0.006211180124223602,0.0
3,0,1,0.034782608695652174,0.0,0.034782608695652174,1.0,0.3636363636363637,0.051075268817204304,0.0
2,0,1,0.025974025974025976,0.012987012987012988,0.935064935064935,0.987012987012987,0.125,0.04017857142857143,0.012987012987012988
4,0,1,0.0,0.0,0.525,1.0,0.07758620689655173,0.017241379310344827,0.0
2,0,1,0.5421686746987951,0.060240963855421686,0.891566265060241,0.9879518072289156,0.6832740213523132,0.010676156583629894,0.024096385542168683
2,0,1,0.10743801652892562,0.05785123966942149,0.09090909090909093,0.7272727272727273,0.9115281501340484,0.16085790884718498,0.09090909090909093
2,0,1,0.07936507936507936,0.0,0.031746031746031744,0.9841269841269841,0.20496894409937888,0.0736196319018405,0.015873015873015872
2,0,1,0.2407407407407408,0.0,0.9537037037037036,1.0,0.05373134328358209,0.05637982195845698,0.018518518518518517
2,0,1,0.0,0.020833333333333332,1.0,1.0,0.03937007874015748,0.031496062992125984,0.0
3,0,1,0.12345679012345676,0.0,0.0,1.0,0.26339285714285715,0.034782608695652174,0.012345679012345678
2,0,1,0.19090909090909086,0.00909090909090909,0.8909090909090909,0.3636363636363637,0.7275,0.02506265664160401,0.01818181818181818
2,0,1,0.17880794701986755,0.01324503311258278,1.0,0.9668874172185432,0.8116710875331565,0.08994708994708994,0.026490066225165563
3,0,1,0.1724137931034483,0.0,0.7471264367816092,0.04597701149425287,0.917948717948718,0.1076923076923077,0.03448275862068965
2,0,1,0.18055555555555555,0.013513513513513514,0.3918918918918919,0.9864864864864864,0.8309178743961353,0.16908212560386476,0.054054054054054064
3,0,1,0.4552238805970149,0.0,0.8955223880597015,1.0,0.3401015228426396,0.15012722646310436,0.11194029850746268
2,0,1,0.16363636363636366,0.006060606060606061,0.8303030303030303,0.4727272727272727,0.560200668896321,0.021739130434782608,0.0
3,0,1,0.14893617021276595,0.02120141342756184,0.9858657243816256,0.519434628975265,0.7691570881226054,0.019138755980861243,0.01413427561837456
3,0,1,0.0821917808219178,0.0136986301369863,0.0,1.0,0.7276595744680852,0.03813559322033898,0.0
2,0,1,0.14035087719298245,0.05,0.08333333333333333,0.9,0.8218390804597702,0.06896551724137931,0.08333333333333333
3,0,1,0.08270676691729323,0.0,0.9624060150375942,0.3834586466165413,0.8896713615023474,0.01877934272300469,0.0075187969924812035
2,0,1,0.2371134020618557,0.030927835051546393,0.9278350515463918,1.0,0.4656488549618321,0.030303030303030307,0.020618556701030927
3,0,1,0.5316455696202531,0.0125,0.0375,0.80625,0.7254901960784313,0.01952277657266812,0.18125
3,0,1,0.06451612903225806,0.0,0.05645161290322581,0.5,0.6928327645051194,0.09556313993174062,0.024193548387096774
3,0,1,0.2540983606557377,0.032786885245901634,0.06557377049180327,0.7377049180327869,0.7416879795396419,0.020460358056265983,0.008196721311475409
3,0,1,0.12790697674418605,0.011627906976744186,0.0,0.813953488372093,0.3155080213903743,0.15748031496062992,0.13953488372093026
2,0,1,0.6982758620689655,0.004524886877828055,0.5746606334841629,0.04072398190045249,0.6485568760611206,0.07666098807495741,0.02586206896551724
1,0,1,0.2843137254901961,0.02,0.01,0.97,0.1476510067114094,0.05666666666666665,0.00980392156862745
3,0,1,0.625,0.0,0.9912536443148688,0.8250728862973761,0.8313131313131313,0.06275303643724696,0.06534090909090909
3,0,1,0.4531722054380665,0.0,0.06646525679758307,0.972809667673716,0.7082474226804124,0.09062821833161687,0.024169184290030208
3,0,1,0.34032634032634035,0.023923444976076555,0.11483253588516748,0.22009569377990432,0.9067315490673156,0.06796875,0.037296037296037296
3,0,1,0.2071428571428572,0.0,0.2773722627737226,0.9854014598540146,0.0339943342776204,0.028328611898017005,0.0071428571428571435
1,0,1,0.009708737864077669,0.0,0.9805825242718448,0.9514563106796116,0.025547445255474453,0.040145985401459854,0.009708737864077669
2,0,1,0.3964757709251101,0.004608294930875576,0.7695852534562212,0.16589861751152074,0.5942760942760943,0.11148086522462562,0.05726872246696035
1,0,1,0.1,0.0,1.0,0.99,0.0,0.12598425196850396,0.0
1,0,1,0.08108108108108109,0.0,0.0,1.0,0.029013539651837526,0.02321083172147002,0.0
2,2,1,0.5581395348837209,0.0,0.04895104895104895,0.7692307692307693,0.18243243243243248,0.06306306306306306,0.011627906976744186
2,0,1,0.11428571428571427,0.017964071856287425,1.0,0.281437125748503,0.6658932714617171,0.08525345622119816,0.011428571428571429
3,0,1,0.37662337662337664,0.006622516556291391,0.0,0.01324503311258278,0.6563981042654028,0.13033175355450238,0.038461538461538464
2,0,1,0.234375,0.0,1.0,0.9747899159663864,0.2792452830188679,0.1320754716981132,0.015625
2,0,1,0.12418300653594773,0.013986013986013986,0.5664335664335665,0.6503496503496503,0.5032258064516129,0.09401709401709404,0.006535947712418301
3,0,1,0.35625,0.0,0.0125,0.88125,0.7941834451901566,0.08,0.075
2,0,1,0.2285714285714285,0.028571428571428567,0.014285714285714284,0.2714285714285714,0.4010152284263959,0.045685279187817264,0.08571428571428573
2,0,1,0.12087912087912088,0.0,0.03409090909090909,0.09090909090909093,0.8849557522123894,0.11475409836065575,0.01098901098901099
3,0,1,0.4105263157894737,0.0,0.0,0.4736842105263158,0.6650943396226415,0.107981220657277,0.08421052631578947
3,0,1,0.03496503496503497,0.0,0.0,0.23943661971830985,0.821917808219178,0.09610983981693363,0.0
2,0,1,0.17791411042944785,0.018404907975460124,0.9754601226993864,0.9938650306748468,0.1431818181818182,0.11136363636363636,0.006134969325153374
3,0,1,0.5482954545454546,0.011461318051575931,0.0,0.011461318051575931,0.6110124333925401,0.06810035842293907,0.10795454545454546
1,0,1,0.0,0.008196721311475409,0.9754098360655736,0.9262295081967212,0.0,0.0199501246882793,0.0
2,0,1,0.022556390977443608,0.015037593984962403,0.0,0.6842105263157895,0.4270833333333333,0.06620209059233449,0.015037593984962403
4,0,1,0.24830699774266365,0.02457002457002457,0.9926289926289926,0.769041769041769,0.6704119850187266,0.04303086997193639,0.01805869074492099
2,0,1,0.08241758241758243,0.018072289156626502,0.993975903614458,0.018072289156626502,0.9111675126903552,0.14936708860759493,0.01098901098901099
3,1,1,0.18398268398268397,0.9934640522875816,0.9586056644880174,0.015250544662309368,0.9898753894080996,0.10294117647058824,0.0367965367965368
3,1,1,0.43703703703703706,0.0,0.014814814814814815,0.6666666666666666,0.6970387243735763,0.059496567505720827,0.14074074074074075
3,0,1,0.11888111888111888,0.014184397163120569,0.007092198581560284,0.44680851063829785,0.5993975903614458,0.19760479041916168,0.0
3,0,1,0.4248366013071895,0.0,0.0,0.9869281045751634,0.9851485148514852,0.03712871287128714,0.006535947712418301
3,0,1,0.1761904761904762,0.014423076923076926,0.1153846153846154,0.2980769230769231,0.9623717217787914,0.0273972602739726,0.014285714285714284
3,0,1,0.38738738738738737,0.0045045045045045045,0.0,0.3738738738738739,0.8250497017892644,0.12922465208747516,0.045045045045045036
2,0,1,0.1864406779661017,0.0,0.0,1.0,1.0,0.01914893617021277,0.0
3,0,1,0.5828220858895705,1.0,0.006134969325153374,1.0,0.927710843373494,0.03822937625754527,0.12883435582822084
3,0,1,0.5611510791366906,0.7769784172661871,0.4388489208633093,0.5251798561151079,0.21393034825870647,0.07960199004975124,0.04316546762589928
3,0,1,0.5705128205128205,1.0,0.020408163265306117,0.9523809523809524,0.7285714285714285,0.054989816700611,0.03205128205128205
2,0,1,0.743801652892562,1.0,0.8677685950413223,1.0,0.8,0.016901408450704224,0.049586776859504134
4,0,1,1.0,1.0,0.1005586592178771,1.0,0.5242537313432836,0.0691588785046729,0.027932960893854747
4,0,1,0.9144736842105264,1.0,0.08552631578947369,1.0,0.9637681159420288,0.043478260869565216,0.05263157894736842
3,1,1,0.5823754789272031,0.9920318725099602,0.01593625498007968,0.8884462151394422,0.6822660098522167,0.09169764560099132,0.07279693486590039
3,0,1,1.0,1.0,0.040816326530612235,1.0,0.5443786982248521,0.04733727810650888,0.040816326530612235
3,0,1,0.3333333333333333,0.984375,0.015625,0.7265625,0.7605633802816901,0.0505050505050505,0.078125
3,0,1,0.7184873949579832,1.0,0.14285714285714285,0.9663865546218487,0.7324929971988795,0.02937062937062937,0.025210084033613446
2,0,1,0.63125,0.9794520547945206,0.0,1.0,0.649171270718232,0.08659217877094973,0.06875
3,0,1,0.6370370370370371,1.0,0.014814814814814815,1.0,0.8081534772182254,0.08851674641148326,0.0
4,0,1,0.751937984496124,1.0,0.2790697674418605,0.9922480620155041,0.7789473684210526,0.05944055944055944,0.03875968992248062
3,0,1,0.4423076923076923,0.9935897435897436,0.8076923076923077,1.0,0.4,0.09714285714285714,0.019230769230769232
3,0,1,0.625,0.9895833333333334,0.125,0.984375,0.7861635220125787,0.06889352818371608,0.02525252525252525
3,1,1,0.8623188405797102,0.9963768115942028,0.043478260869565216,0.8297101449275363,0.8242774566473988,0.07390300230946882,0.028985507246376805
2,0,1,0.5529411764705883,1.0,0.011764705882352941,0.9764705882352941,0.9766355140186916,0.04651162790697674,0.0
3,0,1,0.6236559139784946,1.0,0.034883720930232565,1.0,0.5092936802973977,0.07894736842105263,0.0
3,0,1,0.5061728395061729,1.0,0.02469135802469136,0.9506172839506172,0.5388127853881278,0.141280353200883,0.006172839506172839
4,0,1,0.4903225806451613,1.0,0.01935483870967742,0.9612903225806452,0.4929577464788733,0.1092896174863388,0.0
4,0,1,0.4785714285714286,1.0,0.0071428571428571435,1.0,0.8247978436657682,0.1837837837837838,0.028571428571428567
3,0,1,0.5384615384615384,1.0,0.0,0.9857142857142858,0.6408450704225352,0.09133489461358314,0.02797202797202797
2,0,1,0.6030534351145038,1.0,0.00847457627118644,0.8474576271186439,0.24383561643835616,0.016393442622950817,0.0076335877862595426
2,0,1,0.5978260869565217,1.0,0.0,0.8901098901098901,0.4794007490636704,0.03745318352059925,0.0
2,0,1,0.5957446808510638,1.0,0.007575757575757577,1.0,0.5789473684210527,0.08684863523573201,0.007092198581560284
2,0,1,0.2953020134228188,0.9328859060402684,0.21476510067114093,0.9731543624161074,0.21666666666666667,0.1016260162601626,0.006711409395973154
3,0,1,0.7982456140350878,0.9385964912280702,0.02631578947368421,0.8245614035087719,0.21813031161473087,0.019553072625698324,0.02631578947368421
2,0,1,0.7577319587628866,1.0,0.07329842931937172,0.9842931937172776,0.5758513931888545,0.02786377708978328,0.0
3,0,1,0.7037037037037037,1.0,0.006172839506172839,1.0,0.7746913580246914,0.1574074074074074,0.0
2,0,1,0.8870967741935484,1.0,0.5268817204301075,0.956989247311828,0.24593128390596744,0.04701627486437613,0.08602150537634409
2,0,1,0.2407407407407408,0.3055555555555556,0.3425925925925926,0.9444444444444444,0.4659863945578232,0.1016949152542373,0.009259259259259259
3,0,1,0.6130952380952381,0.9875776397515528,0.6956521739130435,0.968944099378882,0.645320197044335,0.05925925925925926,0.029761904761904764
3,0,1,0.4553571428571429,1.0,0.05357142857142857,0.7053571428571429,0.6645161290322581,0.10526315789473684,0.017857142857142856
3,0,1,0.5845070422535211,1.0,0.007092198581560284,0.6028368794326241,0.2357142857142857,0.036036036036036036,0.007042253521126761
3,0,0,0.3496932515337423,0.8711656441717791,0.98159509202454,1.0,0.4918367346938776,0.07474747474747474,0.0
3,0,0,0.3924050632911392,1.0,0.8734177215189873,0.7278481012658228,0.5421686746987951,0.0880952380952381,0.0
3,0,0,0.3712574850299401,0.994011976047904,0.0,1.0,0.3994974874371859,0.16585365853658535,0.0
2,1,0,0.045283018867924525,0.9924528301886792,0.9962264150943396,1.0,0.02894356005788712,0.07225433526011561,0.011320754716981131
3,1,0,0.5042194092827004,0.9978902953586498,0.9641350210970464,0.057082452431289635,0.11868484362469928,0.12576219512195122,0.010570824524312895
1,1,0,0.7720364741641338,1.0,0.9245283018867924,0.8757961783439491,0.541036717062635,0.05026178010471205,0.030303030303030307
3,0,0,0.6288343558282209,0.9969325153374232,0.9785276073619632,0.7822085889570553,0.9393647738209816,0.04046242774566474,0.024539877300613498
2,0,0,1.0,1.0,0.9918699186991872,0.967479674796748,0.016483516483516484,0.0546448087431694,0.008130081300813009
2,0,0,0.8342245989304813,0.9947368421052633,0.8638743455497382,0.9894736842105264,0.07566462167689161,0.13673469387755102,0.05759162303664921
4,0,0,0.6442953020134228,1.0,0.6442953020134228,0.9731543624161074,0.5039370078740157,0.12408759124087593,0.0
2,1,0,0.5496183206106869,1.0,0.9770992366412212,0.3435114503816794,0.2758100979653353,0.05803571428571429,0.027989821882951654
3,0,0,0.605,0.9950248756218906,0.9310344827586208,0.5396039603960396,0.4046242774566474,0.0362844702467344,0.029556650246305417
3,1,0,0.6688311688311688,0.8381877022653722,0.2686084142394822,0.8058252427184466,0.3017857142857143,0.12164579606440072,0.0
3,0,0,0.10909090909090907,1.0,0.02586206896551724,0.6869565217391305,0.28102189781021897,0.08,0.08620689655172414
2,1,0,0.13253012048192772,1.0,0.9638554216867472,1.0,0.4027303754266212,0.040816326530612235,0.024096385542168683
3,0,0,0.5194805194805194,1.0,0.8762214983713354,0.3016393442622951,0.6206896551724138,0.1038961038961039,0.006329113924050633
3,1,0,0.3047619047619048,1.0,0.028571428571428567,0.4,0.31475409836065577,0.0627062706270627,0.0
2,0,0,0.12440191387559807,0.992822966507177,0.3253588516746411,0.9712918660287081,0.04642166344294004,0.10231660231660232,0.0023923444976076554
3,1,0,0.905940594059406,0.99009900990099,0.3432343234323432,0.8267326732673267,0.3926892950391645,0.06839378238341969,0.02809917355371901
3,1,0,0.5749385749385749,1.0,0.37850467289719625,0.7067307692307693,0.5372217958557176,0.07738542449286251,0.01650943396226415
2,1,0,0.6685714285714286,1.0,0.4105263157894737,0.9197860962566844,0.0947136563876652,0.1091703056768559,0.005263157894736842
3,1,0,0.7336244541484717,1.0,1.0,0.8384279475982532,0.6099656357388317,0.11724137931034485,0.0
3,0,0,0.6994535519125683,1.0,0.8369565217391305,0.8688524590163934,0.5498981670061099,0.11336032388663968,0.010869565217391304
2,0,0,0.01345291479820628,0.026785714285714284,0.9295154185022028,0.5462555066079295,0.009819967266775776,0.11274509803921567,0.0
3,2,0,0.307,0.9990029910269193,0.7460317460317459,0.2989076464746773,0.8123300090661831,0.057142857142857134,0.05257936507936508
3,1,0,0.9116161616161615,1.0,0.9343434343434344,0.6345177664974619,0.3065810593900481,0.07404458598726114,0.02185792349726776
3,0,0,0.38330170777988615,1.0,0.6793168880455408,0.6812144212523721,0.520935960591133,0.07090464547677261,0.03238095238095238
3,1,0,0.5,0.9918032786885246,0.3821138211382114,0.9836065573770492,0.5674846625766872,0.12,0.016129032258064516
3,1,0,0.6581632653061225,1.0,0.9415501905972046,0.7356321839080459,0.7264916467780429,0.0547879942829919,0.04556650246305419
2,1,0,0.16296296296296298,0.8,0.007407407407407408,0.022222222222222227,0.2345132743362832,0.05014749262536873,0.0
2,1,0,0.35074626865671643,0.9626865671641792,0.0,0.022388059701492536,0.3275862068965517,0.0838150289017341,0.0
3,0,0,0.7782805429864253,0.995475113122172,0.03619909502262444,0.755656108597285,0.9399744572158364,0.044757033248081834,0.04072398190045249
2,1,0,0.4027777777777778,1.0,1.0,0.3263888888888889,0.7785058977719528,0.06806282722513089,0.003472222222222222
3,1,0,0.8174603174603174,0.992,0.952,0.552,0.8972222222222223,0.03387533875338753,0.03571428571428571
2,1,0,0.3763066202090593,0.9965397923875432,0.16262975778546712,0.22145328719723184,0.10979228486646883,0.08023774145616643,0.0
2,0,0,0.8759894459102903,0.9948051948051948,0.9522613065326632,0.6615384615384615,0.7549668874172185,0.05722326454033772,0.07304785894206549
2,1,0,0.4835820895522388,0.990909090909091,0.045454545454545456,0.9424242424242424,0.20601336302895326,0.1319290465631929,0.005970149253731343
3,1,0,0.5950155763239875,0.9720496894409938,0.7280966767371602,0.7133956386292835,0.41733690795353,0.09532374100719423,0.03939393939393939
2,1,0,0.44751381215469616,0.967032967032967,0.2459016393442623,0.5081967213114754,0.313758389261745,0.04304635761589404,0.02298850574712644
3,1,0,0.6829787234042554,1.0,0.9936170212765958,0.5170212765957447,0.4918433931484503,0.05500381970970206,0.01276595744680851
3,1,0,0.7039473684210527,0.9983221476510068,0.639261744966443,0.6057046979865772,0.6274617067833698,0.07978142076502732,0.016474464579901153
3,1,0,0.8748114630467572,1.0,0.658753709198813,0.7421758569299552,0.6572090330052114,0.09574468085106384,0.062314540059347175
3,1,0,0.6585365853658537,0.9969512195121952,0.5853658536585366,0.8353658536585366,0.7909930715935335,0.06568516421291053,0.04923076923076923
3,0,0,0.6709401709401709,0.9914163090128756,0.7435897435897436,0.3888888888888889,0.7146401985111662,0.1761786600496278,0.00851063829787234
3,0,0,0.4536082474226804,1.0,1.0,0.9375,0.76,0.05555555555555555,0.041237113402061855
2,0,0,0.08375634517766498,1.0,0.14463840399002495,0.35858585858585856,0.09260588657573582,0.06751054852320675,0.015189873417721518
4,1,0,0.7015306122448979,1.0,0.1889168765743073,0.8388746803069054,0.783625730994152,0.05121951219512195,0.06297229219143577
2,0,0,0.5062761506276151,0.9121338912133892,0.4811715481171548,0.497907949790795,0.26666666666666666,0.14523809523809525,0.025210084033613446
3,1,0,0.4891304347826087,1.0,0.09142857142857144,0.9428571428571428,0.4507042253521127,0.0456140350877193,0.005434782608695652
3,1,0,0.3050847457627119,0.06278026905829596,0.14705882352941174,0.5066079295154186,0.6790393013100436,0.10091743119266056,0.09787234042553193
3,1,0,0.5049833887043189,1.0,0.5695364238410596,0.7633333333333333,0.662020905923345,0.07223476297968398,0.006622516556291391
3,1,0,0.7133105802047781,1.0,0.10196779964221823,0.8372093023255814,0.4127565982404692,0.0736196319018405,0.013651877133105802
3,0,0,0.4537037037037037,1.0,0.0925925925925926,0.8518518518518519,0.4172932330827068,0.09271523178807947,0.027777777777777776
3,1,0,0.6292517006802721,1.0,0.22,0.8952702702702703,0.6437718277066357,0.071849234393404,0.0302013422818792
3,0,0,0.693950177935943,0.9982174688057042,0.9751332149200712,0.4715302491103202,0.2596026490066225,0.06533333333333333,0.015985790408525755
3,1,0,0.6970149253731344,0.9895678092399404,0.7955555555555556,0.7104477611940299,0.6564585787200629,0.048554913294797684,0.02666666666666667
2,0,0,0.7142857142857143,0.9966666666666668,0.9867109634551496,0.89,0.5602700096432015,0.03650336215177714,0.03654485049833888
3,0,0,0.9273255813953488,0.997093023255814,0.8872832369942196,0.5784883720930233,0.5986336464560205,0.08433734939759037,0.052173913043478265
3,2,0,0.509090909090909,0.9979757085020244,0.9577464788732394,0.631578947368421,0.9284414796846574,0.06340579710144928,0.016032064128256508
3,1,0,0.3448275862068966,0.7699115044247787,0.0,0.3275862068965517,0.08206686930091185,0.14454277286135694,0.0
3,0,0,0.9347826086956522,1.0,0.3386243386243386,0.9095744680851064,0.3900481540930979,0.04807692307692308,0.0053475935828877
2,0,0,0.5297619047619048,1.0,0.03571428571428571,0.4523809523809524,0.275626423690205,0.1809954751131221,0.006024096385542169
3,2,0,0.7069701280227596,0.9984662576687116,0.9800613496932516,0.6901840490797546,0.6066499372647428,0.10796139927623644,0.038406827880512084
3,0,0,0.4035714285714286,1.0,0.45,0.5035714285714286,0.3321678321678322,0.101010101010101,0.0071428571428571435
3,0,0,0.44166666666666665,1.0,0.03333333333333333,0.7166666666666667,0.17045454545454544,0.1340909090909091,0.008333333333333333
2,1,0,0.3896713615023473,1.0,0.9906103286384976,0.3896713615023473,0.22143864598025387,0.10704225352112676,0.01877934272300469
3,1,0,0.6466666666666666,0.9798657718120806,0.3422818791946309,0.9463087248322148,0.13333333333333333,0.06601941747572816,0.0
3,0,0,0.7151898734177216,0.9936305732484076,0.025477707006369428,0.6305732484076433,0.5686274509803921,0.09714285714285714,0.02531645569620253
3,0,0,0.4652173913043478,1.0,1.0,0.3418803418803419,0.25,0.0905511811023622,0.0
3,0,0,0.7577937649880095,1.0,0.12171837708830548,0.6882494004796164,0.6738627602158828,0.11443932411674347,0.03818615751789976
3,1,0,0.7721893491124259,1.0,0.9940828402366864,0.9255952380952379,0.9562289562289562,0.10222222222222224,0.06470588235294117
3,0,0,0.40384615384615385,1.0,0.7791411042944786,0.7243589743589743,0.5841584158415841,0.08823529411764706,0.024844720496894408
3,0,0,0.734966592427617,0.9882629107981221,0.9602803738317756,0.6276346604215457,0.7938596491228069,0.07705479452054795,0.039560439560439566
2,1,0,0.9705426356589149,1.0,1.0,0.9937984496124028,0.0016411378555798686,0.05708131394722672,0.021739130434782608
3,0,0,0.9755102040816328,1.0,1.0,1.0,0.0,0.0440251572327044,0.008
3,0,0,0.7612293144208038,0.9784172661870504,0.7565011820330969,0.5815602836879432,0.28771929824561404,0.12663755458515286,0.018912529550827426
3,0,0,0.6962750716332379,0.96,1.0,0.8235294117647058,0.9755555555555556,0.07150595882990249,0.029810298102981032
3,1,0,0.6336898395721925,1.0,0.9893048128342246,0.9010695187165776,0.35471698113207545,0.055809698078682524,0.01827676240208877
2,0,0,0.08,0.8243243243243243,0.0,0.7866666666666666,0.27310924369747897,0.15126050420168066,0.013333333333333334
3,0,0,0.6167076167076168,1.0,0.9975369458128078,0.8152709359605911,0.7931671283471837,0.0570902394106814,0.0024630541871921183
2,0,0,0.061728395061728385,0.9876543209876544,0.9876543209876544,1.0,0.048,0.03162055335968378,0.0
2,0,0,0.6371308016877637,1.0,0.9746835443037974,0.6497890295358649,0.393526405451448,0.10385259631490787,0.02109704641350211
2,1,0,0.508235294117647,1.0,0.12354312354312355,0.8805620608899297,0.2139372822299652,0.0729673384294649,0.00234192037470726
2,0,0,0.6995884773662552,1.0,0.9588477366255144,0.34156378600823045,0.7697283311772316,0.050955414012738856,0.008097165991902834
2,1,0,0.5099009900990099,1.0,0.01485148514851485,0.3910891089108911,0.2264437689969605,0.09402985074626866,0.0198019801980198
3,1,0,0.5,1.0,0.1267605633802817,1.0,0.6153846153846154,0.14181818181818182,0.004694835680751174
3,1,0,0.4560975609756098,0.94,0.7888349514563107,0.5823095823095823,0.2128787878787879,0.07614607614607614,0.07506053268765134
3,1,0,0.6809815950920245,1.0,0.9631901840490796,0.9447852760736196,0.7170542635658915,0.019305019305019305,0.0
3,0,0,0.6991869918699187,0.6086956521739131,0.4482758620689655,0.956896551724138,0.6127167630057804,0.08571428571428573,0.04
3,0,0,0.29714285714285715,1.0,0.8960396039603961,0.7828282828282829,0.2132564841498559,0.1675485008818342,0.0099009900990099
3,0,0,0.05357142857142857,1.0,0.07142857142857142,0.07547169811320754,0.6485148514851485,0.14009661835748793,0.0
3,1,0,0.07961783439490445,0.9968253968253968,0.981012658227848,0.9556962025316456,0.4735336194563662,0.14012096774193547,0.02215189873417721
3,0,0,0.4436450839328537,1.0,0.8809523809523809,0.8761904761904762,0.4429223744292237,0.0933734939759036,0.019138755980861243
3,1,0,0.7234401349072512,1.0,0.15851602023608768,0.6829679595278246,0.8322185061315496,0.07717750826901874,0.08263069139966273
3,1,0,0.4653937947494034,0.9451073985680192,0.9928400954653938,0.20286396181384247,0.4902840059790732,0.03669112741827885,0.011933174224343677
3,0,0,0.44368600682593856,0.8259385665529008,0.09215017064846416,0.4846416382252561,0.4522096608427544,0.06330365974282888,0.06484641638225255
3,0,1,0.5576923076923077,0.9903846153846154,0.0,1.0,0.7301038062283737,0.05190311418685122,0.0
2,0,1,0.08860759493670886,1.0,0.0,0.8571428571428571,0.29896907216494845,0.07692307692307693,0.02531645569620253
3,0,1,0.7247706422018348,0.9908256880733946,0.0,0.7981651376146789,0.8452012383900929,0.04334365325077401,0.009174311926605505
3,0,1,0.8352941176470589,0.5833333333333334,0.0,1.0,0.3933649289099526,0.050925925925925916,0.023529411764705882
3,0,1,0.6382978723404256,1.0,0.010638297872340424,0.9893617021276596,0.39357429718875503,0.06772908366533864,0.20212765957446807
2,0,1,0.06818181818181818,1.0,0.0,0.8181818181818182,0.7163120567375887,0.03558718861209965,0.0
3,0,1,0.28346456692913385,0.9960629921259844,0.0,1.0,0.30527817403708984,0.1326676176890157,0.0
2,0,1,0.045454545454545456,1.0,0.0,0.9848484848484848,0.1404494382022472,0.0449438202247191,0.0
2,0,1,0.04132231404958678,1.0,0.0,0.9834710743801652,0.30494505494505497,0.10164835164835163,0.02479338842975207
2,0,1,0.5571428571428572,1.0,0.0,0.9571428571428572,0.3776223776223776,0.05844155844155844,0.028571428571428567
3,0,1,0.6912751677852349,1.0,0.026845637583892617,1.0,0.3746556473829201,0.06336088154269973,0.12080536912751676
2,0,1,0.27319587628865977,1.0,0.8453608247422679,0.8505154639175257,0.15316642120765833,0.04296296296296296,0.010309278350515464
3,0,1,0.7723577235772358,1.0,0.11016949152542373,0.8644067796610171,0.844559585492228,0.09610389610389612,0.0
3,0,1,0.7234042553191491,1.0,0.0,1.0,0.2832244008714597,0.054704595185995616,0.0
2,0,1,0.4130434782608696,1.0,0.06521739130434782,0.8043478260869565,0.19141914191419146,0.08250825082508251,0.0
3,0,1,0.5761904761904761,1.0,0.0,0.8714285714285714,0.7377300613496932,0.07668711656441718,0.0047619047619047615
3,0,1,0.3636363636363637,1.0,0.0,0.98989898989899,0.30201342281879195,0.0738255033557047,0.0
3,0,1,0.6090225563909775,1.0,0.0,0.5789473684210527,0.6917562724014337,0.125,0.0
3,0,1,0.7898550724637681,1.0,0.022556390977443608,0.9097744360902256,0.8822170900692841,0.04387990762124711,0.007246376811594203
2,0,1,0.8202247191011236,1.0,0.0,1.0,0.4221105527638191,0.08121827411167512,0.0
2,0,1,0.5523809523809524,1.0,0.019230769230769232,0.8269230769230769,0.4941634241245136,0.0933852140077821,0.0
3,0,1,0.4485294117647059,0.9924812030075189,0.015037593984962403,0.8571428571428571,0.5468164794007491,0.11439114391143912,0.014705882352941175
3,0,1,0.4727272727272727,1.0,0.0,1.0,0.4534005037783375,0.017632241813602016,0.00909090909090909
3,0,1,0.5434782608695652,0.9021739130434784,0.0,1.0,0.7447447447447447,0.04437869822485207,0.0
2,0,1,0.30666666666666664,0.9866666666666668,0.0,0.7066666666666667,0.21395348837209305,0.03636363636363636,0.05333333333333334
3,0,1,0.5,1.0,0.0,1.0,0.6622807017543859,0.10043668122270742,0.011627906976744186
3,0,1,0.4557823129251701,1.0,0.006802721088435374,0.9013605442176872,0.27391304347826084,0.06369426751592358,0.010204081632653059
