Bgy_Code,Number of Health Facility,Occurence of Armed Conflict,Household with Concrete Walls Proportion,Access to Electricity Proportion,Access to Treated Water Proportion,Owned House and Lot Proportion,Has Copy Birth Certificate Proportion 6 - 24 yo,Married Proportion 6 - 24 yo,School Attendance after Grade 3 (6 - 24 yo),Overseas Worker in Family Proportion,Distance to nearest health facility,Percentage of working 15 - 19 yo,Number of High Schools,Number of Elementary Schools and Below
153613036,0,1,0.025974025974025976,0.012987012987012988,0.974025974025974,1.0,0.02192982456140351,0.07456140350877193,0.6506550218340611,0.0,0.9576845746063828,0.02,0.0,0.0
153613040,0,1,0.2842105263157895,1.0,0.7788461538461539,1.0,0.3460410557184751,0.046242774566473986,0.6189111747851003,0.0,0.9571132567831988,0.27,0.0,3.0
153613041,0,1,0.3606557377049181,0.8888888888888888,0.9682539682539684,1.0,0.5142857142857142,0.07643312101910828,0.7261146496815286,0.15873015873015872,0.9562486593345588,0.03,0.0,0.0
153613043,0,1,0.4489795918367347,0.7448979591836735,0.20408163265306128,0.8979591836734694,0.30149253731343284,0.02985074626865672,0.6358208955223881,0.1020408163265306,0.9563778172167118,0.32,0.0,0.0
153613044,0,1,0.1919191919191919,0.9357798165137616,0.9724770642201837,0.8807339449541285,0.2087378640776699,0.1568627450980392,0.7692307692307693,0.07339449541284404,0.9563749113423808,0.23,0.0,0.0
153613049,0,1,0.0425531914893617,0.0,0.13333333333333333,0.72,0.08383233532934131,0.2307692307692308,0.5411764705882353,0.0,0.9566813834936618,0.41,2.0,4.0
153613050,0,1,0.27419354838709675,0.9838709677419356,0.6129032258064516,1.0,0.4583333333333333,0.03125,0.6614583333333334,0.2258064516129032,0.9560289956961036,0.02,0.0,0.0
153613051,0,1,0.6911764705882353,1.0,1.0,1.0,0.3185840707964602,0.06696428571428571,0.7709251101321586,0.19444444444444445,0.9551386680598674,0.08,0.0,0.0
153614003,0,1,0.07258064516129033,0.0,0.9919354838709676,1.0,0.4796511627906977,0.069164265129683,0.5619596541786743,0.0,0.952236053843626,0.11,0.0,0.0
153614004,0,1,0.18238993710691825,0.012578616352201259,0.6477987421383647,1.0,0.3038961038961039,0.07216494845360824,0.631979695431472,0.050314465408805034,0.9528902656031863,0.49,0.0,0.0
153614005,0,1,0.03508771929824561,0.03508771929824561,0.9824561403508772,0.9824561403508772,0.3128205128205128,0.035897435897435895,0.5204081632653061,0.017543859649122806,0.9545326723715272,0.21,0.0,0.0
153614006,0,1,0.010101010101010102,0.0,0.797979797979798,1.0,0.08695652173913042,0.006211180124223602,0.7801857585139319,0.0,0.9538977906820058,0.01,0.0,0.0
153614007,0,1,0.034782608695652174,0.0,0.034782608695652174,1.0,0.3636363636363637,0.051075268817204304,0.5967741935483871,0.0,0.9529686022079752,0.22,0.0,0.0
153614008,0,1,0.025974025974025976,0.012987012987012988,0.935064935064935,0.987012987012987,0.125,0.04017857142857143,0.5223214285714286,0.012987012987012988,0.9536553071827932,0.25,0.0,0.0
153614010,0,1,0.0,0.0,0.525,1.0,0.07758620689655173,0.017241379310344827,0.7948717948717948,0.0,0.9545828585283824,0.03,0.0,0.0
153614011,0,1,0.5421686746987951,0.060240963855421686,0.891566265060241,0.9879518072289156,0.6832740213523132,0.010676156583629894,0.512280701754386,0.024096385542168683,0.95483275082864,0.19,1.0,1.0
153614012,0,1,0.10743801652892562,0.05785123966942149,0.09090909090909093,0.7272727272727273,0.9115281501340484,0.16085790884718498,0.3893333333333333,0.09090909090909093,0.9496894579643348,0.19,0.0,0.0
153614013,0,1,0.07936507936507936,0.0,0.031746031746031744,0.9841269841269841,0.20496894409937888,0.0736196319018405,0.4723926380368098,0.015873015873015872,0.9539624035689528,0.24,0.0,0.0
153614014,0,1,0.2407407407407408,0.0,0.9537037037037036,1.0,0.05373134328358209,0.05637982195845698,0.5604719764011801,0.018518518518518517,0.9539386456743896,0.06,0.0,4.0
153614016,0,1,0.0,0.020833333333333332,1.0,1.0,0.03937007874015748,0.031496062992125984,0.5330739299610895,0.0,0.9517229722433448,0.11,0.0,0.0
153614017,0,1,0.12345679012345676,0.0,0.0,1.0,0.26339285714285715,0.034782608695652174,0.7,0.012345679012345678,0.9553228369067684,0.07,0.0,0.0
153614018,0,1,0.19090909090909086,0.00909090909090909,0.8909090909090909,0.3636363636363637,0.7275,0.02506265664160401,0.5260545905707196,0.01818181818181818,0.953377115187599,0.17,0.0,0.0
153614019,0,1,0.17880794701986755,0.01324503311258278,1.0,0.9668874172185432,0.8116710875331565,0.08994708994708994,0.5438144329896907,0.026490066225165563,0.9542270369683648,0.0,1.0,1.0
153614020,0,1,0.1724137931034483,0.0,0.7471264367816092,0.04597701149425287,0.917948717948718,0.1076923076923077,0.7091836734693877,0.03448275862068965,0.9549115597053968,0.08,0.0,0.0
153614022,0,1,0.18055555555555555,0.013513513513513514,0.3918918918918919,0.9864864864864864,0.8309178743961353,0.16908212560386476,0.43333333333333335,0.054054054054054064,0.9506734567254962,0.31,0.0,1.0
153614023,0,1,0.4552238805970149,0.0,0.8955223880597015,1.0,0.3401015228426396,0.15012722646310436,0.6766169154228856,0.11194029850746268,0.9544045075396206,0.25,0.0,0.0
153614025,0,1,0.16363636363636366,0.006060606060606061,0.8303030303030303,0.4727272727272727,0.560200668896321,0.021739130434782608,0.5742904841402338,0.0,0.9542712592882356,0.1,0.0,0.0
153614027,0,1,0.14893617021276595,0.02120141342756184,0.9858657243816256,0.519434628975265,0.7691570881226054,0.019138755980861243,0.6819484240687679,0.01413427561837456,0.9530321789463532,0.1,1.0,1.0
153614031,0,1,0.0821917808219178,0.0136986301369863,0.0,1.0,0.7276595744680852,0.03813559322033898,0.5907172995780591,0.0,0.9548440197810758,0.04,0.0,0.0
153614032,0,1,0.14035087719298245,0.05,0.08333333333333333,0.9,0.8218390804597702,0.06896551724137931,0.4827586206896552,0.08333333333333333,0.953549946765427,0.15,0.0,0.0
153614033,0,1,0.08270676691729323,0.0,0.9624060150375942,0.3834586466165413,0.8896713615023474,0.01877934272300469,0.6995305164319249,0.0075187969924812035,0.9518661691575496,0.03,0.0,0.0
153614034,0,1,0.2371134020618557,0.030927835051546393,0.9278350515463918,1.0,0.4656488549618321,0.030303030303030307,0.5378787878787878,0.020618556701030927,0.9545317363468938,0.2,0.0,0.0
153615003,0,1,0.5316455696202531,0.0125,0.0375,0.80625,0.7254901960784313,0.01952277657266812,0.7311827956989247,0.18125,0.933056554129794,0.04,0.0,0.0
153615004,0,1,0.06451612903225806,0.0,0.05645161290322581,0.5,0.6928327645051194,0.09556313993174062,0.7108843537414966,0.024193548387096774,0.9338025670383516,0.03,0.0,0.0
153615006,0,1,0.2540983606557377,0.032786885245901634,0.06557377049180327,0.7377049180327869,0.7416879795396419,0.020460358056265983,0.6691919191919192,0.008196721311475409,0.932293279490882,0.09,0.0,0.0
153615017,0,1,0.12790697674418605,0.011627906976744186,0.0,0.813953488372093,0.3155080213903743,0.15748031496062992,0.6285714285714286,0.13953488372093026,0.9333597874631088,0.13,0.0,0.0
153615018,0,1,0.6982758620689655,0.004524886877828055,0.5746606334841629,0.04072398190045249,0.6485568760611206,0.07666098807495741,0.5538720538720538,0.02586206896551724,0.9326618179576764,0.07,0.0,1.0
153615019,0,1,0.2843137254901961,0.02,0.01,0.97,0.1476510067114094,0.05666666666666665,0.26578073089701,0.00980392156862745,0.9356081119404478,0.53,0.0,0.0
153615020,0,1,0.625,0.0,0.9912536443148688,0.8250728862973761,0.8313131313131313,0.06275303643724696,0.7014925373134329,0.06534090909090909,0.9326526350986096,0.05,1.0,2.0
153615021,0,1,0.4531722054380665,0.0,0.06646525679758307,0.972809667673716,0.7082474226804124,0.09062821833161687,0.6710929519918284,0.024169184290030208,0.9324436477321476,0.03,0.0,0.0
153615022,0,1,0.34032634032634035,0.023923444976076555,0.11483253588516748,0.22009569377990432,0.9067315490673156,0.06796875,0.6733436055469953,0.037296037296037296,0.9321819595301424,0.05,1.0,1.0
153615023,0,1,0.2071428571428572,0.0,0.2773722627737226,0.9854014598540146,0.0339943342776204,0.028328611898017005,0.6440677966101694,0.0071428571428571435,0.9310818427246934,0.04,1.0,1.0
153615027,0,1,0.009708737864077669,0.0,0.9805825242718448,0.9514563106796116,0.025547445255474453,0.040145985401459854,0.04,0.009708737864077669,0.9396941259453307,0.22,0.0,0.0
153615028,0,1,0.3964757709251101,0.004608294930875576,0.7695852534562212,0.16589861751152074,0.5942760942760943,0.11148086522462562,0.5333333333333333,0.05726872246696035,0.934168344041937,0.18,1.0,1.0
153615029,0,1,0.1,0.0,1.0,0.99,0.0,0.12598425196850396,0.2558139534883721,0.0,0.9345971553903499,0.39,0.0,1.0
153615034,0,1,0.08108108108108109,0.0,0.0,1.0,0.029013539651837526,0.02321083172147002,0.2385496183206107,0.0,0.9354229788941936,0.58,0.0,0.0
153615038,2,1,0.5581395348837209,0.0,0.04895104895104895,0.7692307692307693,0.18243243243243248,0.06306306306306306,0.5582959641255605,0.011627906976744186,0.9315082663719578,0.18,0.0,0.0
153615043,0,1,0.11428571428571427,0.017964071856287425,1.0,0.281437125748503,0.6658932714617171,0.08525345622119816,0.528604118993135,0.011428571428571429,0.9364260392081568,0.14,1.0,1.0
153615044,0,1,0.37662337662337664,0.006622516556291391,0.0,0.01324503311258278,0.6563981042654028,0.13033175355450238,0.6094117647058823,0.038461538461538464,0.9317329941874106,0.17,1.0,1.0
153615047,0,1,0.234375,0.0,1.0,0.9747899159663864,0.2792452830188679,0.1320754716981132,0.4511278195488722,0.015625,0.9345397294890698,0.42,1.0,3.0
153615049,0,1,0.12418300653594773,0.013986013986013986,0.5664335664335665,0.6503496503496503,0.5032258064516129,0.09401709401709404,0.5777310924369747,0.006535947712418301,0.9355781354267064,0.22,0.0,1.0
153615053,0,1,0.35625,0.0,0.0125,0.88125,0.7941834451901566,0.08,0.6644444444444444,0.075,0.932131378425582,0.24,0.0,0.0
153615059,0,1,0.2285714285714285,0.028571428571428567,0.014285714285714284,0.2714285714285714,0.4010152284263959,0.045685279187817264,0.4343434343434344,0.08571428571428573,0.9377624047459152,0.23,0.0,0.0
153615061,0,1,0.12087912087912088,0.0,0.03409090909090909,0.09090909090909093,0.8849557522123894,0.11475409836065575,0.5,0.01098901098901099,0.9368275425182218,0.11,0.0,0.0
153615063,0,1,0.4105263157894737,0.0,0.0,0.4736842105263158,0.6650943396226415,0.107981220657277,0.7348837209302326,0.08421052631578947,0.9320835923131672,0.02,0.0,0.0
153615064,0,1,0.03496503496503497,0.0,0.0,0.23943661971830985,0.821917808219178,0.09610983981693363,0.6176470588235294,0.0,0.9319244270546908,0.23,0.0,0.0
153615066,0,1,0.17791411042944785,0.018404907975460124,0.9754601226993864,0.9938650306748468,0.1431818181818182,0.11136363636363636,0.33849557522123896,0.006134969325153374,0.9329515355191732,0.41,0.0,1.0
153615068,0,1,0.5482954545454546,0.011461318051575931,0.0,0.011461318051575931,0.6110124333925401,0.06810035842293907,0.6902030008826125,0.10795454545454546,0.9326653587635588,0.13,2.0,2.0
153615070,0,1,0.0,0.008196721311475409,0.9754098360655736,0.9262295081967212,0.0,0.0199501246882793,0.02992518703241895,0.0,0.9369038399697638,0.23,0.0,0.0
153615071,0,1,0.022556390977443608,0.015037593984962403,0.0,0.6842105263157895,0.4270833333333333,0.06620209059233449,0.35517241379310344,0.015037593984962403,0.9385249464443868,0.04,0.0,0.0
153615072,0,1,0.24830699774266365,0.02457002457002457,0.9926289926289926,0.769041769041769,0.6704119850187266,0.04303086997193639,0.7502321262766946,0.01805869074492099,0.9329937782650234,0.05,1.0,3.0
153615073,0,1,0.08241758241758243,0.018072289156626502,0.993975903614458,0.018072289156626502,0.9111675126903552,0.14936708860759493,0.4822335025380711,0.01098901098901099,0.9347403570474144,0.14,0.0,1.0
153615074,1,1,0.18398268398268397,0.9934640522875816,0.9586056644880174,0.015250544662309368,0.9898753894080996,0.10294117647058824,0.6511450381679389,0.0367965367965368,0.9363220651615618,0.17,0.0,1.0
153615075,1,1,0.43703703703703706,0.0,0.014814814814814815,0.6666666666666666,0.6970387243735763,0.059496567505720827,0.6027088036117382,0.14074074074074075,0.9342532192050412,0.31,0.0,0.0
153615078,0,1,0.11888111888111888,0.014184397163120569,0.007092198581560284,0.44680851063829785,0.5993975903614458,0.19760479041916168,0.6845238095238095,0.0,0.935905420334855,0.05,0.0,2.0
153615079,0,1,0.4248366013071895,0.0,0.0,0.9869281045751634,0.9851485148514852,0.03712871287128714,0.6894865525672371,0.006535947712418301,0.9318094941024516,0.06,0.0,0.0
153615080,0,1,0.1761904761904762,0.014423076923076926,0.1153846153846154,0.2980769230769231,0.9623717217787914,0.0273972602739726,0.6797752808988764,0.014285714285714284,0.9325822498706682,0.12,0.0,1.0
153615081,0,1,0.38738738738738737,0.0045045045045045045,0.0,0.3738738738738739,0.8250497017892644,0.12922465208747516,0.6970297029702971,0.045045045045045036,0.9317537550062536,0.26,0.0,0.0
153615082,0,1,0.1864406779661017,0.0,0.0,1.0,1.0,0.01914893617021277,0.4309978768577495,0.0,0.9326378255967214,0.09,0.0,0.0
153616001,0,1,0.5828220858895705,1.0,0.006134969325153374,1.0,0.927710843373494,0.03822937625754527,0.6923076923076923,0.12883435582822084,0.9681504510339012,0.12,0.0,0.0
153616005,0,1,0.5611510791366906,0.7769784172661871,0.4388489208633093,0.5251798561151079,0.21393034825870647,0.07960199004975124,0.6619047619047619,0.04316546762589928,0.970514553331227,0.0,0.0,1.0
153616006,0,1,0.5705128205128205,1.0,0.020408163265306117,0.9523809523809524,0.7285714285714285,0.054989816700611,0.6892430278884463,0.03205128205128205,0.9751910931126132,0.09,0.0,2.0
153616009,0,1,0.743801652892562,1.0,0.8677685950413223,1.0,0.8,0.016901408450704224,0.5533707865168539,0.049586776859504134,0.9721901977602236,0.02,0.0,0.0
153616018,0,1,1.0,1.0,0.1005586592178771,1.0,0.5242537313432836,0.0691588785046729,0.7666666666666667,0.027932960893854747,0.971773865746236,0.06,0.0,2.0
153616022,0,1,0.9144736842105264,1.0,0.08552631578947369,1.0,0.9637681159420288,0.043478260869565216,0.7559241706161137,0.05263157894736842,0.9715690383300334,0.02,0.0,2.0
153616023,1,1,0.5823754789272031,0.9920318725099602,0.01593625498007968,0.8884462151394422,0.6822660098522167,0.09169764560099132,0.6418092909535452,0.07279693486590039,0.9690411267691644,0.09,1.0,5.0
153616025,0,1,1.0,1.0,0.040816326530612235,1.0,0.5443786982248521,0.04733727810650888,0.6597633136094675,0.040816326530612235,0.9699006532415488,0.24,0.0,1.0
153616026,0,1,0.3333333333333333,0.984375,0.015625,0.7265625,0.7605633802816901,0.0505050505050505,0.6212424849699398,0.078125,0.9748005534410168,0.07,1.0,1.0
153616035,0,1,0.7184873949579832,1.0,0.14285714285714285,0.9663865546218487,0.7324929971988795,0.02937062937062937,0.6415620641562064,0.025210084033613446,0.9696145435960768,0.07,0.0,1.0
153616036,0,1,0.63125,0.9794520547945206,0.0,1.0,0.649171270718232,0.08659217877094973,0.5619834710743802,0.06875,0.9741354269125158,0.08,0.0,1.0
153616039,0,1,0.6370370370370371,1.0,0.014814814814814815,1.0,0.8081534772182254,0.08851674641148326,0.6232227488151659,0.0,0.9745663995777905,0.03,0.0,0.0
153616040,0,1,0.751937984496124,1.0,0.2790697674418605,0.9922480620155041,0.7789473684210526,0.05944055944055944,0.7665505226480837,0.03875968992248062,0.9701871066122134,0.08,0.0,1.0
153616044,0,1,0.4423076923076923,0.9935897435897436,0.8076923076923077,1.0,0.4,0.09714285714285714,0.7319034852546917,0.019230769230769232,0.9739311069623992,0.27,0.0,0.0
153616047,0,1,0.625,0.9895833333333334,0.125,0.984375,0.7861635220125787,0.06889352818371608,0.6756756756756757,0.02525252525252525,0.9686849368078114,0.12,0.0,2.0
153616051,1,1,0.8623188405797102,0.9963768115942028,0.043478260869565216,0.8297101449275363,0.8242774566473988,0.07390300230946882,0.6447219069239499,0.028985507246376805,0.9742304389032558,0.16,0.0,1.0
153616054,0,1,0.5529411764705883,1.0,0.011764705882352941,0.9764705882352941,0.9766355140186916,0.04651162790697674,0.4465116279069768,0.0,0.9744059625433604,0.0,0.0,0.0
153616055,0,1,0.6236559139784946,1.0,0.034883720930232565,1.0,0.5092936802973977,0.07894736842105263,0.6492537313432836,0.0,0.9731064244790124,0.03,1.0,0.0
153616059,0,1,0.5061728395061729,1.0,0.02469135802469136,0.9506172839506172,0.5388127853881278,0.141280353200883,0.7074235807860262,0.006172839506172839,0.9679528588401424,0.08,0.0,0.0
153616061,0,1,0.4903225806451613,1.0,0.01935483870967742,0.9612903225806452,0.4929577464788733,0.1092896174863388,0.7735849056603774,0.0,0.9683246583345162,0.09,0.0,1.0
153616063,0,1,0.4785714285714286,1.0,0.0071428571428571435,1.0,0.8247978436657682,0.1837837837837838,0.7578947368421053,0.028571428571428567,0.97384083867161,0.09,0.0,0.0
153616071,0,1,0.5384615384615384,1.0,0.0,0.9857142857142858,0.6408450704225352,0.09133489461358314,0.6285046728971962,0.02797202797202797,0.9750603932863736,0.02,0.0,0.0
153616072,0,1,0.6030534351145038,1.0,0.00847457627118644,0.8474576271186439,0.24383561643835616,0.016393442622950817,0.5842391304347826,0.0076335877862595426,0.9737171016285824,0.06,0.0,2.0
153616083,0,1,0.5978260869565217,1.0,0.0,0.8901098901098901,0.4794007490636704,0.03745318352059925,0.5746268656716418,0.0,0.9711029776785396,0.25,0.0,0.0
153616097,0,1,0.5957446808510638,1.0,0.007575757575757577,1.0,0.5789473684210527,0.08684863523573201,0.5693069306930693,0.007092198581560284,0.9728777758100204,0.1,0.0,1.0
153616102,0,1,0.2953020134228188,0.9328859060402684,0.21476510067114093,0.9731543624161074,0.21666666666666667,0.1016260162601626,0.4701195219123506,0.006711409395973154,0.9732940249591692,0.31,0.0,0.0
153616105,0,1,0.7982456140350878,0.9385964912280702,0.02631578947368421,0.8245614035087719,0.21813031161473087,0.019553072625698324,0.6536312849162011,0.02631578947368421,0.9705928543716918,0.21,0.0,2.0
153616106,0,1,0.7577319587628866,1.0,0.07329842931937172,0.9842931937172776,0.5758513931888545,0.02786377708978328,0.5641421947449768,0.0,0.9735858821574324,0.08,0.0,0.0
153616107,0,1,0.7037037037037037,1.0,0.006172839506172839,1.0,0.7746913580246914,0.1574074074074074,0.6676737160120846,0.0,0.9693971672833248,0.03,1.0,2.0
153616108,0,1,0.8870967741935484,1.0,0.5268817204301075,0.956989247311828,0.24593128390596744,0.04701627486437613,0.572972972972973,0.08602150537634409,0.9725936210154086,0.22,0.0,0.0
153616109,0,1,0.2407407407407408,0.3055555555555556,0.3425925925925926,0.9444444444444444,0.4659863945578232,0.1016949152542373,0.4816053511705686,0.009259259259259259,0.9713411143324322,0.26,0.0,1.0
153616110,0,1,0.6130952380952381,0.9875776397515528,0.6956521739130435,0.968944099378882,0.645320197044335,0.05925925925925926,0.639225181598063,0.029761904761904764,0.9733236038892664,0.15,0.0,0.0
153616111,0,1,0.4553571428571429,1.0,0.05357142857142857,0.7053571428571429,0.6645161290322581,0.10526315789473684,0.6246056782334385,0.017857142857142856,0.973869387124554,0.08,0.0,0.0
153616112,0,1,0.5845070422535211,1.0,0.007092198581560284,0.6028368794326241,0.2357142857142857,0.036036036036036036,0.6220238095238095,0.007042253521126761,0.9743583408835952,0.02,0.0,0.0
153617001,0,0,0.3496932515337423,0.8711656441717791,0.98159509202454,1.0,0.4918367346938776,0.07474747474747474,0.6733466933867736,0.0,0.9789774082196424,0.09,1.0,0.0
153617003,0,0,0.3924050632911392,1.0,0.8734177215189873,0.7278481012658228,0.5421686746987951,0.0880952380952381,0.6355140186915887,0.0,0.9765506997628008,0.09,0.0,0.0
153617006,0,0,0.3712574850299401,0.994011976047904,0.0,1.0,0.3994974874371859,0.16585365853658535,0.6400966183574879,0.0,0.9748214880054444,0.0,1.0,3.0
153617007,1,0,0.045283018867924525,0.9924528301886792,0.9962264150943396,1.0,0.02894356005788712,0.07225433526011561,0.5186781609195402,0.011320754716981131,0.9810986824365858,0.3,0.0,0.0
153617008,1,0,0.5042194092827004,0.9978902953586498,0.9641350210970464,0.057082452431289635,0.11868484362469928,0.12576219512195122,0.5955882352941176,0.010570824524312895,0.9779044035656586,0.19,5.0,2.0
153617009,1,0,0.7720364741641338,1.0,0.9245283018867924,0.8757961783439491,0.541036717062635,0.05026178010471205,0.0,0.030303030303030307,0.9771149390599806,0.98,0.0,0.0
153617010,0,0,0.6288343558282209,0.9969325153374232,0.9785276073619632,0.7822085889570553,0.9393647738209816,0.04046242774566474,0.6279961649089166,0.024539877300613498,0.976441069693122,0.04,1.0,2.0
153617012,0,0,1.0,1.0,0.9918699186991872,0.967479674796748,0.016483516483516484,0.0546448087431694,0.4811827956989248,0.008130081300813009,0.9787314237401123,0.12,0.0,1.0
153617013,0,0,0.8342245989304813,0.9947368421052633,0.8638743455497382,0.9894736842105264,0.07566462167689161,0.13673469387755102,0.5528455284552846,0.05759162303664921,0.9783850263648044,0.19,0.0,0.0
153617014,0,0,0.6442953020134228,1.0,0.6442953020134228,0.9731543624161074,0.5039370078740157,0.12408759124087593,0.8071428571428572,0.0,0.9788962979821292,0.06,0.0,0.0
153617015,1,0,0.5496183206106869,1.0,0.9770992366412212,0.3435114503816794,0.2758100979653353,0.05803571428571429,0.4801178203240059,0.027989821882951654,0.97828025669128,0.34,0.0,0.0
153617016,0,0,0.605,0.9950248756218906,0.9310344827586208,0.5396039603960396,0.4046242774566474,0.0362844702467344,0.6422535211267606,0.029556650246305417,0.9794471311561336,0.13,0.0,0.0
153617017,1,0,0.6688311688311688,0.8381877022653722,0.2686084142394822,0.8058252427184466,0.3017857142857143,0.12164579606440072,0.681260945709282,0.0,0.9790840295037856,0.14,0.0,0.0
153617019,0,0,0.10909090909090907,1.0,0.02586206896551724,0.6869565217391305,0.28102189781021897,0.08,0.7137931034482758,0.08620689655172414,0.978449280685228,0.14,0.0,0.0
153617021,1,0,0.13253012048192772,1.0,0.9638554216867472,1.0,0.4027303754266212,0.040816326530612235,0.58,0.024096385542168683,0.9786493872500044,0.02,0.0,0.0
153617022,0,0,0.5194805194805194,1.0,0.8762214983713354,0.3016393442622951,0.6206896551724138,0.1038961038961039,0.6846330275229358,0.006329113924050633,0.9776305380331516,0.18,0.0,0.0
153617023,1,0,0.3047619047619048,1.0,0.028571428571428567,0.4,0.31475409836065577,0.0627062706270627,0.6229508196721312,0.0,0.9768812256898748,0.12,0.0,0.0
153617024,0,0,0.12440191387559807,0.992822966507177,0.3253588516746411,0.9712918660287081,0.04642166344294004,0.10231660231660232,0.4591738712776177,0.0023923444976076554,0.9814265069925748,0.15,0.0,0.0
153617025,1,0,0.905940594059406,0.99009900990099,0.3432343234323432,0.8267326732673267,0.3926892950391645,0.06839378238341969,0.6207594936708861,0.02809917355371901,0.976007176853093,0.05,0.0,1.0
153617026,1,0,0.5749385749385749,1.0,0.37850467289719625,0.7067307692307693,0.5372217958557176,0.07738542449286251,0.6145292809488511,0.01650943396226415,0.975959770633674,0.09,0.0,0.0
153617027,1,0,0.6685714285714286,1.0,0.4105263157894737,0.9197860962566844,0.0947136563876652,0.1091703056768559,0.5223880597014925,0.005263157894736842,0.9785324637645746,0.1,1.0,1.0
153617029,1,0,0.7336244541484717,1.0,1.0,0.8384279475982532,0.6099656357388317,0.11724137931034485,0.5966101694915255,0.0,0.9779766992447564,0.24,0.0,0.0
153617030,0,0,0.6994535519125683,1.0,0.8369565217391305,0.8688524590163934,0.5498981670061099,0.11336032388663968,0.6798418972332015,0.010869565217391304,0.9776672723346932,0.18,0.0,0.0
153617032,0,0,0.01345291479820628,0.026785714285714284,0.9295154185022028,0.5462555066079295,0.009819967266775776,0.11274509803921567,0.5667752442996743,0.0,0.9826937155063104,0.3,0.0,0.0
153617033,2,0,0.307,0.9990029910269193,0.7460317460317459,0.2989076464746773,0.8123300090661831,0.057142857142857134,0.6692376149510529,0.05257936507936508,0.9785309159628643,0.1,1.0,2.0
153617035,1,0,0.9116161616161615,1.0,0.9343434343434344,0.6345177664974619,0.3065810593900481,0.07404458598726114,0.72,0.02185792349726776,0.9775772824412255,0.12,0.0,0.0
153617036,0,0,0.38330170777988615,1.0,0.6793168880455408,0.6812144212523721,0.520935960591133,0.07090464547677261,0.6466030989272944,0.03238095238095238,0.9775832423217466,0.42,0.0,0.0
153617037,1,0,0.5,0.9918032786885246,0.3821138211382114,0.9836065573770492,0.5674846625766872,0.12,0.6595744680851063,0.016129032258064516,0.975854411096386,0.18,1.0,0.0
153617039,1,0,0.6581632653061225,1.0,0.9415501905972046,0.7356321839080459,0.7264916467780429,0.0547879942829919,0.6237670267731329,0.04556650246305419,0.9757066979902506,0.05,1.0,1.0
153617040,1,0,0.16296296296296298,0.8,0.007407407407407408,0.022222222222222227,0.2345132743362832,0.05014749262536873,0.5337243401759529,0.0,0.9820923620439448,0.11,0.0,0.0
153617042,1,0,0.35074626865671643,0.9626865671641792,0.0,0.022388059701492536,0.3275862068965517,0.0838150289017341,0.5514285714285714,0.0,0.9814541075220736,0.01,0.0,0.0
153617043,0,0,0.7782805429864253,0.995475113122172,0.03619909502262444,0.755656108597285,0.9399744572158364,0.044757033248081834,0.6389937106918239,0.04072398190045249,0.9775406367178309,0.09,0.0,0.0
153617044,1,0,0.4027777777777778,1.0,1.0,0.3263888888888889,0.7785058977719528,0.06806282722513089,0.5546875,0.003472222222222222,0.9783629607308051,0.01,0.0,1.0
153617045,1,0,0.8174603174603174,0.992,0.952,0.552,0.8972222222222223,0.03387533875338753,0.6876675603217158,0.03571428571428571,0.9774871379624394,0.09,0.0,0.0
153617046,1,0,0.3763066202090593,0.9965397923875432,0.16262975778546712,0.22145328719723184,0.10979228486646883,0.08023774145616643,0.5844346549192364,0.0,0.9789492523191888,0.08,1.0,8.0
153617048,0,0,0.8759894459102903,0.9948051948051948,0.9522613065326632,0.6615384615384615,0.7549668874172185,0.05722326454033772,0.5457875457875457,0.07304785894206549,0.9776064089927616,0.21,1.0,1.0
153617049,1,0,0.4835820895522388,0.990909090909091,0.045454545454545456,0.9424242424242424,0.20601336302895326,0.1319290465631929,0.580327868852459,0.005970149253731343,0.9809263333080074,0.15,0.0,0.0
153617051,1,0,0.5950155763239875,0.9720496894409938,0.7280966767371602,0.7133956386292835,0.41733690795353,0.09532374100719423,0.6154513888888888,0.03939393939393939,0.9781416777945282,0.18,0.0,0.0
153617052,1,0,0.44751381215469616,0.967032967032967,0.2459016393442623,0.5081967213114754,0.313758389261745,0.04304635761589404,0.5254515599343186,0.02298850574712644,0.9798492230009808,0.09,0.0,0.0
153617057,1,0,0.6829787234042554,1.0,0.9936170212765958,0.5170212765957447,0.4918433931484503,0.05500381970970206,0.6337078651685393,0.01276595744680851,0.9780673897281698,0.06,1.0,1.0
153617058,1,0,0.7039473684210527,0.9983221476510068,0.639261744966443,0.6057046979865772,0.6274617067833698,0.07978142076502732,0.618763557483731,0.016474464579901153,0.978950394313786,0.15,0.0,1.0
153617060,1,0,0.8748114630467572,1.0,0.658753709198813,0.7421758569299552,0.6572090330052114,0.09574468085106384,0.7296159915833772,0.062314540059347175,0.97654596315095,0.03,3.0,4.0
153617062,1,0,0.6585365853658537,0.9969512195121952,0.5853658536585366,0.8353658536585366,0.7909930715935335,0.06568516421291053,0.7007786429365962,0.04923076923076923,0.9776604599314036,0.08,1.0,0.0
153617063,0,0,0.6709401709401709,0.9914163090128756,0.7435897435897436,0.3888888888888889,0.7146401985111662,0.1761786600496278,0.6912114014251781,0.00851063829787234,0.9775845456025174,0.09,0.0,0.0
153617064,0,0,0.4536082474226804,1.0,1.0,0.9375,0.76,0.05555555555555555,0.6377952755905512,0.041237113402061855,0.9763786677709086,0.03,0.0,0.0
